timestamp,run,mAP50,mAP50-95,precision,recall
2026-04-13 17:42:01,yolo_pt_auto_label,0.8010203545361099,0.5472717319920954,0.7522507477072005,0.7525773195876289
2026-04-13 17:44:54,yolo_pt_manual_label,0.8567932300659864,0.6253192183222033,0.8640725809673343,0.7753662506782419
